Gender,Partner,Dependents,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,Churn
Female,Yes,No,0,33,87.08,2663.3740049175244,0
Female,No,No,0,15,78.33,1294.6411734201988,0
Female,Yes,No,1,70,120.0,8000.0,1
Female,No,No,0,13,93.08,1346.9418803864482,0
Male,Yes,No,0,68,55.52,3013.261232208598,0
Male,Yes,Yes,0,59,72.45,4715.850320552339,0
Female,Yes,No,0,28,37.17,507.0915360550796,0
Female,Yes,No,0,37,114.15,4024.043397630211,0
Male,Yes,No,0,1,72.96,72.96,0
Male,Yes,Yes,0,63,65.92,3109.843127025565,1
Female,No,Yes,0,64,46.73,2504.7652743515987,0
Female,No,No,0,39,102.09,3629.6383803039193,1
Male,Yes,No,0,25,30.39,1499.6507862678109,1
Female,No,Yes,0,59,91.4,6549.271249986869,0
Male,No,No,0,34,78.67,2524.7585693421615,0
Female,No,Yes,0,61,60.44,4107.83072192904,0
Male,Yes,Yes,0,25,85.79,422.69685995015243,0
Female,No,No,0,65,63.89,4694.323187638692,0
Female,Yes,No,0,29,112.95,3317.39037012952,0
Female,No,Yes,0,48,107.84,6082.786260905196,0
Male,Yes,Yes,0,12,98.17,1088.168323402432,0
Female,Yes,No,0,57,83.22,5064.932707920344,1
Male,Yes,No,1,29,83.26,2935.875505095727,0
Male,Yes,No,0,50,45.77,2640.0827977007493,0
Male,Yes,No,1,53,66.56,3469.073691469064,0
Male,No,Yes,1,58,72.81,4157.478312963568,0
Female,No,No,0,31,90.47,3910.3202356354564,1
Female,No,No,0,6,62.74,624.7033505212078,0
Female,Yes,No,0,38,57.84,572.1516937519689,0
Male,Yes,Yes,0,49,61.31,3309.2712003904303,0
Female,No,Yes,0,10,86.09,556.9648376867589,0
Male,Yes,No,0,53,66.58,2838.7222072005334,0
Male,No,Yes,0,48,91.56,3572.629160968829,0
Male,No,No,0,21,88.32,1384.4558512937683,0
Female,Yes,No,0,37,66.09,2202.807565296316,0
Male,No,No,0,40,79.41,3471.0830326679916,0
Female,No,Yes,1,24,82.29,1661.2608409683553,0
Female,No,No,0,49,89.56,3666.3506783934445,1
Female,No,No,0,48,57.93,2332.0323905350524,1
Male,Yes,Yes,0,2,42.7,0.0,0
Female,No,No,1,35,63.86,2398.7571412212224,0
Male,No,No,0,65,63.9,4063.1993863619045,1
Male,No,Yes,0,49,75.82,3773.0413518129744,0
Male,No,No,1,66,49.91,2471.6394946167948,0
Male,Yes,No,1,46,71.51,2818.7350425720438,0
Female,Yes,No,0,42,54.94,2824.9074772671906,0
Female,No,Yes,0,26,57.6,1016.5051632847888,0
Female,Yes,No,0,69,42.18,1988.348932563209,0
Female,Yes,No,0,23,18.0,388.37402951427924,0
Male,Yes,No,0,29,64.92,3031.9411889975863,0
Male,Yes,No,0,48,37.58,2519.270030230194,0
Male,Yes,No,0,38,62.04,2740.670886404314,0
Male,Yes,No,0,35,39.66,2178.1086294380216,0
Female,Yes,No,0,48,32.61,1986.3977509029264,1
Female,No,Yes,0,68,61.39,4215.74233727864,0
Male,No,Yes,1,33,65.24,1860.2286312016213,0
Male,No,Yes,0,33,86.22,2132.7392212774703,1
Male,Yes,No,0,49,44.53,3036.9869419409665,0
Male,No,No,0,46,74.67,4006.5673441769936,0
Female,No,Yes,0,63,91.44,5704.752949553174,0
Male,Yes,No,0,36,69.74,3019.2916114474647,0
Female,Yes,Yes,0,61,54.32,2983.962186338007,0
Female,No,No,0,15,41.42,0.0,0
Male,No,No,0,54,44.58,1697.7337150597295,0
Male,No,No,0,4,48.27,0.0,1
Female,Yes,No,0,36,94.45,4003.720691090564,1
Female,No,No,0,64,79.81,5856.975261358696,1
Male,Yes,No,0,10,36.77,1092.8317554126547,0
Female,Yes,Yes,0,70,67.11,4901.76032558424,0
Male,No,No,0,2,81.2,254.16100529938194,0
Male,Yes,No,0,59,57.57,3877.7069399676802,0
Female,No,Yes,1,2,76.89,760.2090381935519,0
Female,No,Yes,0,31,98.54,2623.129325100115,1
Male,No,Yes,0,38,52.87,2286.3430544571206,0
Male,No,No,0,14,65.75,1093.3329928701226,0
Female,No,No,0,11,53.14,90.23432641801537,0
Female,No,No,0,24,70.24,1227.7381341981088,0
Female,No,Yes,1,15,45.44,811.8586160741063,0
Female,No,No,0,11,98.3,970.9385700357535,0
Male,No,No,1,62,69.06,3443.457049860465,0
Male,Yes,No,1,23,53.35,1656.9878598522228,0
Male,Yes,No,0,56,94.32,5115.967651009848,0
Female,Yes,No,0,31,45.19,688.4490606907253,0
Female,No,Yes,0,39,73.88,3156.604590543618,0
Male,No,No,0,18,81.79,1299.0243315637526,0
Female,No,No,0,44,91.57,4405.51050824802,0
Female,Yes,No,0,21,86.96,2447.492727626683,0
Female,Yes,No,0,27,64.74,1345.8018761054927,1
Female,No,No,0,13,62.06,763.4534838377671,0
Female,Yes,Yes,0,29,39.44,976.0310898019828,0
Female,No,No,0,39,105.36,4374.392794318915,0
Male,No,Yes,0,34,91.33,3120.9199318381716,0
Male,No,Yes,0,32,35.24,1394.4514205662642,1
Male,No,No,0,59,89.52,5558.0018591461985,0
Male,No,Yes,0,24,88.45,1202.5401050592213,0
Female,No,Yes,0,27,74.08,2660.0014992045426,0
Male,Yes,No,0,32,60.89,1528.50312212718,1
Male,No,No,0,28,33.12,2064.6154985689327,1
Male,Yes,No,0,39,76.19,2585.5147318147433,0
Male,No,No,0,37,113.92,4368.916092807512,1
Female,No,Yes,0,41,69.46,2502.195552604188,0
Female,No,Yes,0,34,60.44,1884.014768057967,0
Male,Yes,Yes,1,27,79.48,2004.5406734697963,0
Male,No,No,0,61,113.47,7609.951717119732,1
Female,Yes,Yes,0,48,71.06,3505.2337174625004,0
Female,Yes,Yes,0,55,39.65,2122.5480748068053,0
Male,Yes,No,0,68,58.63,4662.938872581085,1
Female,No,No,1,59,55.92,3093.0703391600796,0
Female,Yes,Yes,0,70,77.03,6057.871930436636,1
Male,Yes,No,1,60,51.2,3072.1609502539077,1
Female,No,No,0,14,97.16,1942.1177568374587,1
Male,Yes,No,0,9,60.39,1170.6374373464423,0
Male,Yes,No,0,3,99.45,584.6202823166452,0
Female,No,Yes,1,34,36.86,2038.531915975589,0
Female,No,No,0,30,79.16,2773.3577618722693,0
Female,No,Yes,0,36,43.95,1771.1383391556592,1
Female,Yes,Yes,0,25,90.75,2963.002682257623,0
Female,Yes,No,1,42,91.53,3935.6343314400815,0
Female,Yes,Yes,0,47,75.55,3933.2342005993987,0
Male,Yes,No,0,20,108.96,2039.624552791427,0
Female,Yes,Yes,0,2,53.67,0.0,1
Male,No,No,1,26,73.25,3196.6321350253647,0
Female,Yes,Yes,0,60,86.49,5535.231055698722,0
Female,Yes,No,0,46,43.82,2150.393666131468,1
Female,Yes,Yes,0,34,92.72,3684.864727709183,0
Female,Yes,Yes,0,70,49.25,3355.8285306016296,0
Female,Yes,Yes,1,6,82.18,1299.7833134436396,1
Male,Yes,No,0,52,75.19,3423.76441632142,0
Male,Yes,No,0,17,70.8,1019.2729350690782,0
Male,No,No,0,2,81.19,996.0869584299693,0
Female,No,No,0,52,18.0,1331.2450383522948,0
Female,No,No,0,46,18.0,1240.0844227365178,1
Female,Yes,Yes,1,41,96.3,3909.3486411095037,0
Male,Yes,Yes,0,16,55.7,633.1736156718271,0
Male,No,No,0,65,67.42,4176.136521787843,0
Female,Yes,No,0,46,84.32,4355.728603774754,0
Male,No,No,0,46,79.01,2702.5505118446736,0
Female,No,No,0,54,57.94,2937.336272341266,0
Female,No,Yes,0,1,72.18,72.18,1
Male,Yes,No,0,3,68.78,541.9112147901587,0
Male,Yes,No,0,13,120.0,1239.7394310662294,1
Male,No,Yes,1,60,72.0,5195.495827605105,1
Male,No,Yes,0,17,76.6,1441.5774272998485,0
Female,No,No,0,5,103.59,184.78287530340492,0
Female,Yes,No,0,51,59.5,2716.430106627093,0
Male,No,No,0,10,90.81,454.08462127856603,1
Male,No,No,0,16,58.0,1428.461379934146,0
Male,No,No,0,49,61.69,2615.51788635386,0
Male,Yes,Yes,0,13,29.69,592.8936486415757,1
Female,No,Yes,0,59,98.29,5780.934360932988,0
Female,No,No,0,21,29.82,1305.4773457575889,1
Female,No,No,0,42,69.26,2544.0226075918936,1
Female,No,No,0,31,18.0,517.1482959819035,0
Female,No,No,0,62,28.34,1689.8434472546144,0
Female,No,Yes,0,53,39.82,1475.567398159791,0
Female,Yes,Yes,0,35,65.18,2899.6708959273456,0
Male,No,No,0,20,99.8,2953.477953062401,0
Female,Yes,No,0,34,74.01,2481.399155002345,0
Male,Yes,Yes,0,37,68.69,2283.0498495087413,0
Male,No,No,0,9,62.45,1057.7029865755933,0
Male,Yes,No,0,19,78.24,1627.4412095073155,0
Female,Yes,No,0,12,107.2,1541.7133543201744,1
Female,Yes,No,1,40,58.95,2578.3465727588236,1
Female,Yes,No,0,50,96.54,4670.429390270137,1
Female,No,Yes,0,60,45.83,3686.0514532777215,0
Male,No,Yes,0,24,78.42,2071.780196635332,0
Female,No,No,0,33,82.34,3069.526186751343,0
Male,Yes,Yes,0,8,39.23,346.44405947681935,1
Female,Yes,No,1,31,18.0,297.08705597507475,0
Female,No,Yes,0,66,41.94,4088.785714398514,0
Male,Yes,Yes,0,4,73.2,587.8081437031856,0
Male,No,No,0,35,77.92,2323.997846976975,0
Male,No,No,1,31,80.53,2160.9516252367566,0
Female,Yes,No,0,60,34.11,2915.721243880286,0
Female,No,Yes,0,67,76.64,5483.689985951198,0
Male,Yes,No,0,60,81.38,4969.996087363846,0
Female,No,No,0,45,98.44,4978.478379377814,0
Male,Yes,No,0,60,116.37,7776.963326006661,0
Female,Yes,No,0,72,66.32,4414.252172668591,0
Male,No,No,0,50,82.33,3505.6178448585274,1
Male,Yes,No,0,41,44.09,1685.490328920582,0
Female,No,No,0,16,62.23,160.2161871408332,1
Male,No,Yes,1,37,78.37,2634.4422615702183,0
Female,Yes,Yes,0,11,62.65,572.4918205469017,1
Female,Yes,Yes,0,11,106.34,292.3982084870353,1
Male,Yes,No,0,55,71.58,3757.382472596512,0
Male,Yes,Yes,0,12,71.29,495.9736346055163,0
Female,Yes,Yes,0,59,67.33,4593.327097255832,0
Female,No,Yes,0,8,67.8,1473.053116985864,0
Male,Yes,Yes,0,4,85.2,1776.6233307235339,0
Male,Yes,No,1,14,30.99,0.0,0
Male,Yes,Yes,0,61,115.58,6769.102106855093,0
Female,No,No,0,24,42.03,1624.9737515469897,0
Female,No,No,0,22,99.57,1279.7968887275365,0
Female,No,No,0,57,54.78,3301.7696954338226,0
Male,Yes,No,0,21,75.38,1167.8651378463749,1
Male,Yes,Yes,0,6,76.46,0.0,1
Female,Yes,No,0,44,50.96,2248.912974338532,0
Female,Yes,No,0,5,64.46,671.0049561752353,0
Male,No,Yes,0,58,72.96,5360.636089180651,1
Female,No,No,0,54,50.4,1928.9614774818065,0
Male,Yes,Yes,0,18,57.75,1143.8374360626558,1
Male,No,Yes,0,53,36.07,1445.289082524535,0
Male,No,No,0,69,41.15,3117.540721573484,1
Female,No,No,0,49,68.53,3444.7557177330395,1
Female,Yes,Yes,0,22,65.85,1274.5962412303568,0
Male,Yes,No,1,53,44.66,1181.5011596633267,0
Male,Yes,No,0,63,65.43,3978.223840921375,0
Female,Yes,No,0,65,77.1,6100.014711597053,0
Male,Yes,Yes,1,1,120.0,120.0,0
Female,No,No,1,16,21.22,739.55566866288,0
Female,Yes,No,0,23,18.0,0.0,1
Female,No,No,0,12,52.03,1111.8957904585952,1
Male,No,No,0,26,51.86,862.7991389642332,0
Male,Yes,No,0,70,62.33,4483.654373009084,1
Male,Yes,No,0,31,76.19,3327.4216373846884,1
Male,No,Yes,1,57,69.02,4383.072338884655,0
Female,No,Yes,0,28,48.35,763.3759632942199,0
Male,No,Yes,0,18,49.46,696.4559616057059,0
Female,No,No,0,30,54.15,645.456810755147,1
Male,No,Yes,0,43,36.39,797.3038959194582,1
Male,No,No,0,26,63.17,1739.482045428107,0
Male,Yes,No,0,71,53.45,3609.8332332859845,0
Male,No,No,0,66,87.91,5290.433824641267,1
Male,No,No,0,41,65.43,2355.7807574944695,0
Female,Yes,No,0,52,83.93,4300.587539219801,0
Male,Yes,No,0,28,63.04,583.5306902929476,1
Male,No,No,0,59,78.43,5155.937255204714,0
Male,No,Yes,0,70,52.54,3166.300572059268,0
Male,Yes,Yes,0,68,72.43,5269.280483149501,0
Male,No,Yes,0,11,41.29,0.0,1
Female,No,Yes,0,51,60.23,3254.2899424218253,1
Male,No,Yes,0,5,52.36,207.57433695267906,0
Female,No,No,0,15,75.63,720.6223143735075,0
Male,No,No,0,53,51.44,2367.7236868917043,0
Female,Yes,No,1,17,38.29,469.22720024003,0
Male,Yes,Yes,0,15,64.13,1702.2687782103585,0
Male,Yes,Yes,0,32,87.7,2927.388220824619,1
Female,Yes,No,0,4,59.52,56.223625093393906,1
Male,Yes,Yes,0,33,111.73,3983.5854144598115,1
Female,Yes,Yes,0,1,78.19,78.19,0
Male,No,Yes,0,37,46.3,1791.2637433261216,0
Female,Yes,No,0,23,72.1,1979.927413925539,0
Female,No,No,1,32,76.19,2244.2885546544403,0
Female,Yes,No,0,44,84.64,2253.138531761615,0
Male,Yes,No,0,56,55.02,3774.097779997936,0
Female,Yes,No,0,40,90.19,3805.3111103418855,0
Male,Yes,No,1,71,56.45,4369.282635740566,0
Female,Yes,No,0,62,46.55,3628.078008056581,0
Female,Yes,No,0,39,81.18,3272.3033655446156,0
Female,No,Yes,0,54,52.46,2389.1980001906795,0
Male,Yes,Yes,0,38,78.13,2308.5503093384796,0
Male,Yes,Yes,0,63,86.21,4613.016911676134,0
Male,Yes,No,0,70,87.84,5644.871824436209,0
Female,No,No,0,42,115.49,5474.876602647337,0
Male,Yes,No,0,44,80.28,4030.7788239394476,0
Male,Yes,No,0,8,67.31,610.1988109881058,0
Female,Yes,No,0,7,78.1,436.05257654348657,0
Female,No,No,0,43,95.64,3532.165245990409,1
Male,No,No,0,19,84.58,599.6092312622102,0
Male,Yes,No,1,23,78.3,2048.401133499919,0
Male,No,Yes,1,30,102.17,3274.3435426532174,0
Female,No,No,1,69,84.96,5831.0073706268495,0
Female,Yes,Yes,0,34,23.63,1580.5960717673386,0
Female,Yes,No,0,12,83.65,189.60485934427345,0
Female,No,Yes,0,40,120.0,4571.102611038198,0
Female,No,No,0,46,88.53,3901.047125418915,0
Male,Yes,No,0,8,65.29,877.1603694061705,1
Male,Yes,No,0,34,45.72,1401.7585485143172,1
Male,No,No,0,28,105.08,4129.072921193997,0
Female,Yes,No,0,30,90.55,3619.1007255221025,0
Female,Yes,Yes,0,10,50.95,771.188899918872,0
Male,Yes,No,0,13,99.64,2008.8533549225126,1
Male,Yes,No,0,60,64.46,3723.3982741577174,0
Male,No,No,0,49,29.22,1836.0571328746905,0
Female,Yes,No,0,55,68.64,3687.200138220819,0
Female,No,No,0,52,54.27,2181.921680304705,0
Female,Yes,No,0,70,71.25,5427.472528595587,0
Female,No,No,0,30,35.56,802.0070214403502,0
Female,Yes,No,0,72,73.37,4934.033809739912,1
Male,No,No,1,30,49.87,1978.8483487732576,0
Male,Yes,No,0,41,48.14,1449.0779224115058,0
Female,No,No,0,9,66.56,499.15527565813227,0
Female,Yes,Yes,1,50,94.96,3571.65133349475,0
Male,Yes,No,0,59,70.16,4961.131382250967,0
Female,No,No,0,41,38.77,2193.956008084719,0
Female,Yes,Yes,0,32,71.95,1540.63416828183,1
Male,No,No,0,13,102.26,1803.8710472511343,0
Female,No,No,0,4,65.42,0.0,1
Female,No,Yes,0,28,86.89,2830.9190016676184,0
Male,Yes,No,0,45,56.45,2524.5190163160173,1
Female,Yes,No,0,16,78.89,424.24535253591125,0
Female,Yes,No,0,7,41.94,654.1862606175616,0
Male,Yes,Yes,0,65,120.0,7249.814962763835,1
Male,Yes,No,1,29,120.0,2917.6751922882177,0
Female,Yes,No,0,15,97.26,1069.1456259445201,0
Male,No,No,0,30,24.74,1004.3208131743565,1
Male,No,No,1,9,83.27,513.6925277198584,0
Female,No,No,1,34,80.66,2412.0292245483865,1
Male,No,No,1,39,57.21,1669.3156242345967,1
Female,Yes,No,1,27,57.48,1287.999633619039,0
Male,No,No,0,39,92.83,4716.008184458285,0
Male,No,Yes,1,66,75.84,4853.542485003432,0
Female,Yes,No,0,12,120.0,1788.4333504277959,1
Female,No,Yes,0,50,92.14,4017.3606720305697,0
Female,Yes,No,0,29,24.24,827.4592170412154,0
Male,No,No,0,69,30.62,1648.9395886822604,1
Female,No,No,0,71,37.59,2457.709127463482,0
Female,No,No,0,33,48.17,2031.441971820733,1
Male,No,No,0,46,79.33,4325.555237538181,0
Male,Yes,Yes,0,39,59.64,1504.993634885664,0
Male,No,No,0,69,74.87,6087.061744988765,0
Female,Yes,No,0,16,101.42,979.4732616467278,0
Male,No,No,0,51,97.47,4850.038817704704,0
Male,Yes,Yes,0,12,94.13,0.0,0
Female,Yes,Yes,0,70,71.1,4378.990631412415,0
Male,No,Yes,0,15,120.0,2349.9067647313395,0
Male,No,No,0,14,109.28,2009.8063973767062,0
Female,No,No,0,70,76.78,5843.43010894958,0
Male,Yes,Yes,0,56,58.03,3531.523068202723,0
Female,Yes,No,0,55,60.79,2978.6185033969523,0
Female,No,No,0,51,57.97,2645.9977527570845,0
Female,No,No,0,38,81.66,3565.53014437914,0
Female,No,Yes,0,43,78.89,4071.2770726842464,0
Female,No,Yes,0,31,38.03,1542.7649222545272,0
Male,No,No,0,44,32.86,899.9885313410975,1
Female,No,No,0,16,72.32,827.4855469732677,1
Female,No,Yes,0,40,35.68,2515.5379303819946,1
Female,Yes,No,0,21,91.14,2375.329873172558,0
Female,No,Yes,0,13,80.7,783.0468026702265,0
Male,Yes,No,0,62,56.13,3497.4282387234107,1
Male,Yes,No,0,36,35.24,689.6257850697474,0
Male,No,No,0,45,61.84,2461.0104878084485,0
Female,No,Yes,1,45,48.16,2296.379241277692,1
Male,No,No,1,28,64.1,2269.052020010125,0
Male,Yes,No,1,16,96.18,1235.4797390590004,0
Female,No,No,0,19,18.0,0.0,1
Female,No,Yes,0,40,67.67,3510.264747072248,0
Male,No,No,1,13,91.44,1631.4527339858053,1
Male,Yes,Yes,0,6,63.84,314.9075600559566,1
Male,No,Yes,0,70,69.31,4803.977501779143,0
Male,No,No,0,65,52.27,2186.339393608341,0
Female,No,No,0,71,88.36,5864.626647478113,0
Female,Yes,No,0,48,66.67,3202.971501324844,0
Female,Yes,No,0,17,83.78,973.6668673428303,0
Female,Yes,No,0,7,49.07,0.0,1
Female,No,No,0,24,95.55,2325.0585647321054,0
Male,Yes,No,0,49,84.0,3877.0734786426437,0
Female,No,Yes,0,61,71.89,3346.2629699157537,0
Female,No,No,0,4,81.81,389.92453037817364,0
Male,Yes,Yes,0,47,68.88,3543.168889073797,0
Female,Yes,No,0,3,57.05,0.0,1
Male,Yes,No,0,5,57.32,0.0,0
Female,Yes,Yes,0,9,107.42,1376.9721278453812,0
Female,No,Yes,0,49,71.83,3730.579921500188,0
Female,Yes,No,1,32,84.48,2394.7904052178897,0
Male,No,No,1,10,56.04,0.0,0
Female,Yes,Yes,0,39,50.41,2352.7661247382052,0
Male,No,No,0,35,113.64,4569.636177778728,0
Female,No,Yes,1,72,74.8,5122.043134486504,0
Female,Yes,Yes,0,11,104.22,330.36618400025543,0
Male,No,Yes,1,31,72.93,2009.889481257044,0
Male,Yes,No,0,50,95.1,3594.5666743463353,0
Female,No,No,1,31,82.98,3676.3625168519648,1
Male,No,No,0,18,46.95,822.647876247148,0
Female,No,No,0,1,27.36,27.36,0
Female,No,No,1,32,99.27,3038.8788593182867,1
Male,Yes,Yes,1,67,51.26,3510.134917819205,0
Male,Yes,Yes,0,6,55.1,62.72757176248001,1
Male,Yes,Yes,1,44,34.72,1691.551924030994,1
Female,Yes,No,0,70,43.97,3554.309416064824,0
Male,Yes,No,1,24,73.47,2860.7641127519873,0
Female,No,No,0,19,62.18,1080.0022186926158,0
Male,No,Yes,0,69,68.39,5305.692697760164,0
Male,No,No,0,69,116.9,7503.497838736675,0
Male,No,No,1,67,71.6,5005.766561387808,0
Male,Yes,No,0,70,69.42,4752.337042542415,0
Male,Yes,No,0,32,39.45,1834.848953034796,0
Female,Yes,No,0,54,46.29,2189.582157222857,1
Male,Yes,No,0,42,83.97,3951.830810758724,0
Male,No,Yes,0,45,41.69,1313.0041509962507,0
Female,No,No,1,25,67.25,1924.8945341232427,0
Female,No,No,0,36,52.62,2953.3612084525453,0
Female,Yes,No,0,32,88.02,3217.970005561002,0
Female,No,No,0,31,103.22,2740.7540801682735,1
Male,Yes,No,0,53,47.04,3989.2744667364,1
Male,No,No,0,19,49.96,1076.0086872683075,1
Female,No,Yes,0,28,86.14,2779.3392568285685,0
Male,Yes,No,0,18,24.36,300.28763949503923,0
Female,Yes,No,0,3,71.05,398.4511174878314,1
Female,No,Yes,0,29,52.39,542.2077997198609,1
Male,No,No,0,53,49.64,2370.7570068417085,1
Male,Yes,No,0,45,104.95,4457.623685023607,0
Female,No,No,0,39,83.96,3306.8003563177376,0
Male,No,Yes,0,14,96.35,1303.1877574474545,1
Female,Yes,No,1,13,18.0,0.0,0
Female,Yes,No,0,71,81.49,6456.942899568349,1
Female,Yes,No,0,42,95.88,3890.0454139436724,1
Female,Yes,No,0,30,100.87,2753.115845780837,1
Male,Yes,No,0,68,95.84,6496.888451981034,0
Female,Yes,Yes,0,2,96.0,767.8681643687361,0
Female,Yes,Yes,0,20,75.32,1331.2744441491338,0
Female,Yes,No,1,40,64.15,2453.27031478759,0
Male,No,Yes,0,29,92.95,1887.013237068616,1
Female,No,No,0,12,38.41,0.0,0
Female,Yes,No,0,14,77.96,1570.0689247955686,1
Male,No,Yes,0,49,58.01,2320.4674563120775,1
Female,Yes,No,0,42,44.44,1611.416358795097,1
Female,No,No,0,65,72.89,4234.44291239927,1
Female,No,Yes,0,56,59.23,3061.84991682514,0
Female,Yes,No,0,57,79.55,5053.318323888518,0
Male,No,No,0,55,120.0,7032.450200159236,0
Male,No,No,0,39,77.7,2387.6782851493604,0
Male,Yes,No,1,25,77.68,1987.958178588399,0
Female,No,No,1,41,105.68,5173.667610540378,1
Male,No,No,0,6,43.23,349.1310685170731,0
Male,No,Yes,0,68,67.17,4891.839846246847,1
Female,Yes,No,0,69,92.35,6875.237972500828,0
Male,No,No,0,34,32.46,1416.3522471639303,0
Male,No,No,0,52,46.2,1993.3654149144418,0
Male,No,No,1,63,75.5,5119.690848599773,0
Female,Yes,No,0,37,80.73,3383.064611240469,0
Female,Yes,No,0,31,76.29,2046.5925541741851,0
Male,Yes,Yes,0,53,20.28,514.370298949392,0
Male,Yes,No,0,16,21.76,88.04669572177727,0
Female,Yes,No,0,45,93.3,4373.772682091721,0
Female,Yes,No,1,2,64.33,4.482481160878791,0
Female,No,No,0,12,103.01,316.8288612120991,0
Female,No,No,0,4,71.45,63.299956845213075,0
Male,No,No,0,44,72.89,3961.960159924679,1
Female,No,No,0,22,96.42,2105.5075000874467,0
Male,No,No,0,21,74.14,899.4419654786982,1
Female,Yes,No,0,37,79.58,2845.0990162755666,0
Female,No,No,0,72,69.23,4475.226742461304,0
Female,No,Yes,0,60,40.93,1535.3899459909744,0
Female,Yes,Yes,1,63,83.5,6052.532817275855,1
Male,Yes,No,0,9,68.74,1120.9188824688733,0
Male,Yes,No,0,19,86.21,2008.8599548728268,1
Male,No,No,0,44,18.0,682.9086093440105,0
Female,Yes,No,0,46,75.62,3817.8067331513043,0
Male,No,No,0,9,70.05,1167.8069416297985,0
Female,Yes,No,1,36,101.32,3438.2986723128543,1
Female,No,Yes,0,21,78.79,1800.9371555345583,0
Male,No,No,0,71,22.33,1725.7827849362654,0
Female,No,No,0,30,18.0,519.0174917277606,0
Female,No,Yes,0,47,77.91,2779.771579518748,0
Male,Yes,Yes,0,20,62.56,1544.7768393886317,0
Female,No,No,1,49,37.69,1346.647492049237,0
Female,No,Yes,1,31,82.61,2439.1885970994567,1
Male,No,No,0,49,84.47,3866.387642451793,0
Male,No,No,0,11,49.18,53.05039562129451,0
Female,Yes,No,1,9,79.09,1364.4205839166925,0
Male,No,No,0,35,70.93,2191.8316225805956,0
Female,Yes,Yes,1,15,27.49,32.66112854123253,0
Male,Yes,Yes,1,9,46.12,0.0,0
Female,No,Yes,0,4,89.68,464.88680969448285,0
Male,Yes,No,0,53,55.34,2618.6703031985708,0
Male,No,No,0,60,73.83,4753.0477151950645,0
Female,No,No,0,33,34.68,983.9225265283378,0
Male,No,No,1,23,38.09,883.7816932143986,0
Male,No,No,0,22,42.42,870.7533256687848,0
Female,No,Yes,0,17,73.94,1499.11365937656,1
Male,No,Yes,0,35,62.81,1790.272496302195,0
Male,No,Yes,0,54,91.43,5110.231897756964,1
Male,No,No,0,58,38.48,2861.612626433235,0
Female,Yes,Yes,0,1,31.21,31.21,0
Male,No,No,0,65,39.78,3007.02040934697,0
Female,No,Yes,0,40,104.14,5074.056277281666,0
Female,No,No,0,32,63.2,1066.0122369311246,1
Male,No,No,0,65,74.77,5448.378731172742,0
Female,No,No,0,65,43.92,3487.2022815028176,0
Female,Yes,No,1,16,83.16,1322.7945381712575,0
Female,No,Yes,0,3,97.83,0.0,1
Female,No,Yes,0,71,91.87,6379.840339347269,1
Male,Yes,No,0,58,63.03,4469.151710589708,0
Male,No,No,0,67,72.89,4858.373069612417,0
Male,No,Yes,0,44,26.49,1164.6353624059218,0
Female,Yes,No,0,37,58.91,2041.02094693851,1
Female,Yes,No,0,7,57.02,1144.3301378176704,0
Male,No,Yes,0,59,111.6,6913.790465318985,0
Female,Yes,Yes,0,38,32.21,672.6707963066468,0
Male,Yes,No,1,58,105.04,6195.4435255083035,0
Female,Yes,No,0,49,46.91,1966.3309832092766,1
Male,No,No,0,59,64.27,4544.021314590204,0
Male,No,Yes,0,44,105.6,5053.720074779999,0
Male,Yes,Yes,0,7,33.05,473.6553541688164,0
Female,No,Yes,0,62,51.35,2638.5482149397467,0
Male,No,No,0,12,71.42,0.0,0
Female,No,No,1,53,77.65,5408.912576348526,1
Female,Yes,No,0,21,18.0,0.0,1
Male,No,No,0,32,89.3,2755.7774003304003,0
Male,Yes,No,0,8,38.16,56.03848963435382,0
Female,No,No,0,46,86.16,3656.83236153193,0
Female,Yes,No,0,3,52.4,0.0,1
Male,No,No,0,54,22.52,920.5321058427865,0
Male,Yes,Yes,1,51,92.37,4547.633938654431,0
Female,No,No,0,11,18.71,415.172600781145,1
Male,Yes,Yes,0,65,85.51,5045.280988996496,0
Male,No,Yes,1,1,89.42,89.42,0
Male,No,No,0,60,102.77,5978.859797803718,0
Male,Yes,Yes,0,17,84.39,1394.9661197594212,0
Female,No,No,0,62,38.7,2687.852216385064,0
Female,Yes,No,1,20,96.61,2872.9539441568295,1
Male,No,No,1,11,51.59,1336.9126629406458,0
Male,Yes,No,0,36,59.18,1960.6933105502726,0
Female,No,No,0,62,40.65,2535.821430021636,0
Female,Yes,No,0,12,27.72,498.1657050882268,0
Female,Yes,No,0,40,53.83,1754.3797756540373,0
Female,Yes,Yes,0,33,59.16,1397.4918404766072,0
Female,No,Yes,0,28,18.0,0.0,0
Male,No,No,1,57,99.55,5365.902377470086,0
Male,No,No,0,28,75.27,2783.9493843392456,0
Female,No,Yes,0,19,35.26,906.2049250892242,0
Female,No,No,1,41,71.71,2612.2196627399626,0
Male,No,No,0,10,119.26,651.9571593463688,0
Female,Yes,No,0,4,55.13,496.31219705606657,0
